Account,Airdrop,GnoOption,UserOption,Investor,Team,Advisor
0x256e6582a76727a001b25be9b3598c3e8daac664,29682.34525,0,28467.04939,0,0,0
0x35bb6cde9c182d4602f6b0aa76543783f1a52756,29682.34525,0,28467.04939,0,0,0
0x4553ed5d8d3731e629f67bd86abd021175f31848,29682.34525,0,28467.04939,0,0,0
0x8ae20fabeb608fd307fc1ea15a294340a547d501,29682.34525,0,28467.04939,0,0,0
0xe16c0e1bf3b75f67e83c9e47b9c0eb8bf1b99ccd,29670.17862,315.9711816,28467.04939,0,0,0
0x2d1ef4acf4cae6a38950971aaaa15f88d9b3f165,29670.01819,315.8107575,28467.04939,0,0,0
0xf5b4635f3858a2bc80a17bd4450e05a35ad99a72,29565.36245,211.1550175,28467.04939,0,0,0
0x0154d25120ed20a516fe43991702e7463c5a6f6e,29528.73418,174.5267481,28467.04939,0,0,0
0x9a45c63ef50d0cc8ccdaffc54ea5ac8007313a6f,29523.26379,169.056349,28467.04939,0,0,0
0xf5830ff9b625b60131d82530c51c9e294a9f7478,29518.27635,0,28467.04939,0,0,0
0x08d52bdd8acbf9b45ade3d3fe4758389262cdd25,29468.46491,29304.396,0,0,0,0
0xee1a62f0c6fa867a062e8d33bb6969db020969e5,29449.10652,94.89907987,28467.04939,0,0,0
0x892497a970e07d0cee8e2becb0d6e9ef40197f33,29448.95066,94.74322726,28467.04939,0,0,0
0x2a5f8d85897e1946bf8921097f7bbd7a4fc222b6,29439.13342,84.92598182,28467.04939,0,0,0
0x044a9c43e95aa9fd28eea25131a62b602d304f1f,29436.24189,0,28467.04939,0,0,0
0xcc202930867769a83b61cf5053b65d1845e76aea,29417.36959,63.16215151,28467.04939,0,0,0
0x829148aba1177c4b6a6a3dbca3e165fd34094e1b,29416.37655,62.16911134,28467.04939,0,0,0
0xd6a0cf86aff730ede6c830f1e03b11d29de57bf5,29387.36757,33.16012954,28467.04939,0,0,0
0x9dcc35ae915926f7f5e8c624254d91f755d55b71,29386.10432,31.89688651,28467.04939,0,0,0
0x4de361d87f3e861a5ed59e8a548aa4899ecfa9e6,29385.78851,31.58107575,28467.04939,0,0,0
0x6e74abe08b824f2d615a76227f7498af6062f38e,29385.78851,31.58107575,28467.04939,0,0,0
0xb9c9be1ee54b1842ba20387aafe867796fbfc365,29385.78851,31.58107575,28467.04939,0,0,0
0xc0420a6c3913e5ce472a662e173f661f5d39801e,29385.78851,31.58107575,28467.04939,0,0,0
0x86f032cd94d4a681bf4b8328b0d958fd2ea77a4d,29376.92468,22.71724383,28467.04939,0,0,0
0x0c133df3ef597ee4af29406d82f1d9188cc9c228,29372.02506,17.81762574,28467.04939,0,0,0
0x4971dd016127f390a3ef6b956ff944d0e2e1e462,29363.55543,9.347998423,28467.04939,0,0,0
0xc5e5a7f422943b8ecddd56caefebcbe4cde9051a,29357.56245,3.355017975,28467.04939,0,0,0
0x00000639caea2f4991b946c1f68686e4df700000,29354.20744,0,28467.04939,0,0,0
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,29354.20744,0,28467.04939,0,0,0
0x00551b73fd95c6d01db4ec1b158a6e7b27bdc045,29354.20744,0,28467.04939,0,0,0
0x008d63fab8179ee0ae2082bb57c72ed0c61f990f,29354.20744,0,28467.04939,0,0,0
0x00decfeec5d6d9d77275cfdc1e447cf284ae13e2,29354.20744,0,28467.04939,0,0,0
0x014931f3709cb251650944bf6f0bd60f213e95b7,29354.20744,0,28467.04939,0,0,0
0x01df05ac0537407f6806fe2b043cc90cff0309ef,29354.20744,0,28467.04939,0,0,0
0x0297225c54372f1ca687be9f1debe43d80ff7887,29354.20744,0,28467.04939,0,0,0
0x02e51d6ce16201a28eaa7de9c8c4bfed25b4b081,29354.20744,0,28467.04939,0,0,0
0x033347d60d2d41149dcb504308c9624ee0a14618,29354.20744,0,28467.04939,0,0,0
0x04c95c6f8ea7ff7c3f7a2f148fae75650c5a875e,29354.20744,0,28467.04939,0,0,0
0x055ad5e56c11c0ef55818155c69ed9ba2f4b3e90,29354.20744,0,28467.04939,0,0,0
0x057556393fac5d9e10a03d110613a79c99a8f34b,29354.20744,0,28467.04939,0,0,0
0x06ea42e37ea3173056844c81e372a4c8b6cbe664,29354.20744,0,28467.04939,0,0,0
0x0723e725bdd7857d0746f4063e23afbce0c06d0a,29354.20744,0,28467.04939,0,0,0
0x078e88e465f2a430399e319d57543a7a76e97668,29354.20744,0,28467.04939,0,0,0
0x093d5f54f2a212f82056b34c12e3710e24cc6af1,29354.20744,0,28467.04939,0,0,0
0x09d4083ffd20d21acb9118465ad7c52ac8b548f7,29354.20744,0,28467.04939,0,0,0
0x0a53e28f2f7b27971e18a6305c2c74a449badd2e,29354.20744,0,28467.04939,0,0,0
0x0ad59c344359fdf8472e7ffbf4eb6af4751138da,29354.20744,0,28467.04939,0,0,0
0x0aff497bd016000185b1c8302fa98a88ff4a4178,29354.20744,0,28467.04939,0,0,0
0x0b13f13c0e99f24b96a835b787d1347b33d87776,29354.20744,0,28467.04939,0,0,0
0x0ca170dc25f1ae2dd4bac85d375bb7bbd46886eb,29354.20744,0,28467.04939,0,0,0
0x0d07e9d74c83945dce735abaae7931d032a02392,29354.20744,0,28467.04939,0,0,0
0x0d0bd6469be80d57893cf1b21434936dfaa35319,29354.20744,0,28467.04939,0,0,0
0x0d5dc686d0a2abbfdafdfb4d0533e886517d4e83,29354.20744,0,28467.04939,0,0,0
0x0df829cb27831c1e879befb5f815ea98fd6f8444,29354.20744,0,28467.04939,0,0,0
0x0e46e528841373b9d5e98ee8e83ad7910c82df5e,29354.20744,0,28467.04939,0,0,0
0x0ebac44fca2453616da415c0be23529920fb8223,29354.20744,0,28467.04939,0,0,0
0x0fccef1c29deddb1e2a007ee9c1edf63149aa6b3,29354.20744,0,28467.04939,0,0,0
0x0ff84f89aa16b264075911edc5e4aead20807da4,29354.20744,0,28467.04939,0,0,0
0x1297ad486549a430d59d9d5f99ed7c216b6e77dd,29354.20744,0,28467.04939,0,0,0
0x12aa1776cc7645d4b5089d1422ef33e19edb30ed,29354.20744,0,28467.04939,0,0,0
0x13ac34ca33ae3e040e7fbd64c37926be343d1ab0,29354.20744,0,28467.04939,0,0,0
0x1423d630d5ec2f8b97002a01aedfc996b964a1df,29354.20744,0,28467.04939,0,0,0
0x14986b2335f03faf249beb1a18630bf9e3909df3,29354.20744,0,28467.04939,0,0,0
0x16388463d60ffe0661cf7f1f31a7d658ac790ff7,29354.20744,0,28467.04939,0,0,0
0x1678b549be696b1dfce9f0639d996a82409e1ea1,29354.20744,0,28467.04939,0,0,0
0x1711bc52bf7e0494325799717fe640f1924617b7,29354.20744,0,28467.04939,0,0,0
0x1729f93e3c3c74b503b8130516984ced70bf47d9,29354.20744,0,28467.04939,0,0,0
0x180c60e5937916c6bca43a1e404d27559debc87c,29354.20744,0,28467.04939,0,0,0
0x183b7be78c2d89ed96ed22329c6901c623245ff9,29354.20744,0,28467.04939,0,0,0
0x1e17f8876b175d37ebe08849434973c051261461,29354.20744,0,28467.04939,0,0,0
0x1eba4156edbc932dbba3ab346df0bc5dad090ca5,29354.20744,0,28467.04939,0,0,0
0x1f7aabcadb1f35f4fa1fdac620ebf63bd20b2f9b,29354.20744,0,28467.04939,0,0,0
0x1f7bfd7de854f73a9f3f9a99a014980a630367b0,29354.20744,0,28467.04939,0,0,0
0x201b5abfd44a8f9b75f0fe1bae74cdac7675e54b,29354.20744,0,28467.04939,0,0,0
0x205a2385094912bb7261cba2131664d195f37155,29354.20744,0,28467.04939,0,0,0
0x205b993bb19930c80fb10ddf4f4c423e49c4caac,29354.20744,0,28467.04939,0,0,0
0x20f7c7e4b410af0d7309a04792fc22c7b4c7f46e,29354.20744,0,28467.04939,0,0,0
0x21c8dc59f2e9a11c4c1a0c310641968132c6b1be,29354.20744,0,28467.04939,0,0,0
0x22fa3239c4bf43d05cc587ff40ea3ba5841c6709,29354.20744,0,28467.04939,0,0,0
0x2326d4fb2737666dda96bd6314e3d4418246cfe8,29354.20744,0,28467.04939,0,0,0
0x2421134c8e8278ad199f6886ae70c5c373da3b48,29354.20744,0,28467.04939,0,0,0
0x24f8d92794a283b454d1fc32722f51a4f3bc1ae5,29354.20744,0,28467.04939,0,0,0
0x2566bbe9853b6b90bfe7a5788ddd01735f503982,29354.20744,0,28467.04939,0,0,0
0x256bb5ad3dbdf61ae08d7cbc0b9223ccb1c60aae,29354.20744,0,28467.04939,0,0,0
0x25a34b7f2533761a0eea417d4613b54861278e79,29354.20744,0,28467.04939,0,0,0
0x261cf3ce87946c046ff24a1463b5553b9ab238ac,29354.20744,0,28467.04939,0,0,0
0x274d9e726844ab52e351e8f1272e7fc3f58b7e5f,29354.20744,0,28467.04939,0,0,0
0x285a878a747a37c044b0f45258b3904fcd610d90,29354.20744,0,28467.04939,0,0,0
0x2942ebe9335220fdc74a8542277a4d9c53c5e530,29354.20744,0,28467.04939,0,0,0
0x297946c26171008ba8c0e5642814b5fe6b842ab7,29354.20744,0,28467.04939,0,0,0
0x2b9858dab41ea07249d58f82e566404bd1778e9b,29354.20744,0,28467.04939,0,0,0
0x2bf3473ff8a245f92137806fa69699d42ce35326,29354.20744,0,28467.04939,0,0,0
0x2c846af5980fcde93f359b04a3d0e723b7c54112,29354.20744,0,28467.04939,0,0,0
0x2d24e67a7f502d24631e5734e79cd0a63cd7533c,29354.20744,0,28467.04939,0,0,0
0x2d6d7c925cac602c0a577b4e42ca195ec44fd04d,29354.20744,0,28467.04939,0,0,0
0x310f90a62ef26bcb930e47b3a12f5eb299b8fffe,29354.20744,0,28467.04939,0,0,0
0x320e732862e03b164abbb69e86f560b1c0c70122,29354.20744,0,28467.04939,0,0,0
0x32c8d674e5012e2c2f1fcd82ec650635d137c5c6,29354.20744,0,28467.04939,0,0,0
0x331251c7e76d26cb33acc063240ce8ee03ce6ec2,29354.20744,0,28467.04939,0,0,0
0x33663e7953f017ef39b103da9b9c3aca90164de3,29354.20744,0,28467.04939,0,0,0
0x382bc51a164aba74afdd0024f2ad6f81ff261553,29354.20744,0,28467.04939,0,0,0
0x3841d90d38d0cd3846d00b37faf0583504b93475,29354.20744,0,28467.04939,0,0,0
0x38c581d376af690f92e3a4f4af2ccd0576f9857e,29354.20744,0,28467.04939,0,0,0
0x3943b578d00d61b622fd99ab6f16921e54f7612b,29354.20744,0,28467.04939,0,0,0
0x3a5e0437fab214cd3769be951df73367f7216a42,29354.20744,0,28467.04939,0,0,0
0x3a79019fea9c0dd84add5766be58d57826295fbb,29354.20744,0,28467.04939,0,0,0
0x3a8e73d47167bde25e1e694b37a7238be44a58cc,29354.20744,0,28467.04939,0,0,0
0x3aa81c0e95cb55f6cdf307dbcdcc76a0fa2541be,29354.20744,0,28467.04939,0,0,0
0x3b5e393d467a8ffebc8d49b7e6c69188cee55582,29354.20744,0,28467.04939,0,0,0
0x3c81153fdad77e7f8cb04c5b3156a4143886ead4,29354.20744,0,28467.04939,0,0,0
0x3e3cb583c2079b6953b8afbfa7d5afc14139286b,29354.20744,0,28467.04939,0,0,0
0x3ebd4d6d131a2275dce5e7ae8a2cd66cd1d7e766,29354.20744,0,28467.04939,0,0,0
0x3efd3391a0601eaa093647f911c653d77c11e3fd,29354.20744,0,28467.04939,0,0,0
0x3f02cff04a8a34869953595c2740d26941d1f632,29354.20744,0,28467.04939,0,0,0
0x3f29065b40353c7d823b5834e8ccff5cf1e539b2,29354.20744,0,28467.04939,0,0,0
0x3f2d1d12af8f9b5a8903db43a45bf5bb737e38f7,29354.20744,0,28467.04939,0,0,0
0x4026b3da349c2952255ca9db4f055ea57f4e037c,29354.20744,0,28467.04939,0,0,0
0x4090748e91d07e43ba44efb6613ef9004b4ab25c,29354.20744,0,28467.04939,0,0,0
0x41229d33fda2d96300ccdc2cbb1782d749e4a2f7,29354.20744,0,28467.04939,0,0,0
0x4125533e8c48385320069793c463dc554c77a398,29354.20744,0,28467.04939,0,0,0
0x414a26eaa23583715d71b3294f0bf5eabdd2eaa8,29354.20744,0,28467.04939,0,0,0
0x42dd6252b9be3dad03220e8f730c300564d741a8,29354.20744,0,28467.04939,0,0,0
0x42e61987a5cba002880b3cc5c800952a5804a1c5,29354.20744,0,28467.04939,0,0,0
0x42f58f224b42d0fac875669fe26f085b875f676f,29354.20744,0,28467.04939,0,0,0
0x443cebe8c58e6e23921fe37dbdd6f8a6e8fea233,29354.20744,0,28467.04939,0,0,0
0x455d7eb74860d0937423b9184f9e8461aa354ebb,29354.20744,0,28467.04939,0,0,0
0x461e76a4fe9f27605d4097a646837c32f1ccc31c,29354.20744,0,28467.04939,0,0,0
0x473bbc06d7fdb7713d1ed334f8d8096cad6ec3f3,29354.20744,0,28467.04939,0,0,0
0x478c24966b80a46b7ce30abe8ddc2461e495b710,29354.20744,0,28467.04939,0,0,0
0x484aaf6cf481dc921117cb4b396a10db4934a063,29354.20744,0,28467.04939,0,0,0
0x49e6e68d9118c69bb36d9bac12b6022c729cafa6,29354.20744,0,28467.04939,0,0,0
0x4a4d0c715d42c9c98b3263621744f2993334622f,29354.20744,0,28467.04939,0,0,0
0x4c180462a051ab67d8237ede2c987590df2fbbe6,29354.20744,0,28467.04939,0,0,0
0x4cbff11d7b1ff1ddc2e077cfbf1f9d2832315b84,29354.20744,0,28467.04939,0,0,0
0x4cddff23d036e15fe786508ffa39b27f73b4a01a,29354.20744,0,28467.04939,0,0,0
0x4ce73cc57943602df15fccf1ee291c5d67d38326,29354.20744,0,28467.04939,0,0,0
0x4daef97203fa6654f6338872da5bd1ea2e879533,29354.20744,0,28467.04939,0,0,0
0x4ec4e360ef15ba15a775216a51643bea48623296,29354.20744,0,28467.04939,0,0,0
0x4ee0fcd192ad16d540f505202518fe42646e653e,29354.20744,0,28467.04939,0,0,0
0x501468f413a89022af4a5022d6d33df038d735de,29354.20744,0,28467.04939,0,0,0
0x512e3eb472d53df71db0252cb8dccd25cd05e9e9,29354.20744,0,28467.04939,0,0,0
0x51a7ead10340af963c3124b026b86dd2807c2b1c,29354.20744,0,28467.04939,0,0,0
0x5247a3e94aec48d7c017ec33ffe0159fef97e762,29354.20744,0,28467.04939,0,0,0
0x52ccff5c85314bbe4d9c019ee57e5b45ad08b0db,29354.20744,0,28467.04939,0,0,0
0x5338035c008ea8c4b850052bc8dad6a33dc2206c,29354.20744,0,28467.04939,0,0,0
0x53c218ee4b05f817fab41afd2c66fd92550a8888,29354.20744,0,28467.04939,0,0,0
0x53d98d7cf2e3d03ef031fdec197792d0c713303d,29354.20744,0,28467.04939,0,0,0
0x53ed28176db658560a13ff36d730cac0237f6f06,29354.20744,0,28467.04939,0,0,0
0x56a201b872b50bbdee0021ed4d1bb36359d291ed,29354.20744,0,28467.04939,0,0,0
0x58caa9f6f5ada966b6bebc5b3335ee9e41f2ed0c,29354.20744,0,28467.04939,0,0,0
0x597568694fe6ee1b701ec8578bd57102c9a29abd,29354.20744,0,28467.04939,0,0,0
0x5a14e4dc3aed9a2de038994b3ed4f3053428458a,29354.20744,0,28467.04939,0,0,0
0x5ad3f9e83055764c4251e6bc7922b6e04805bfd7,29354.20744,0,28467.04939,0,0,0
0x5b76247e1fa700107d3eaf5ad4de09d0aca611bc,29354.20744,0,28467.04939,0,0,0
0x5b9d1406acb4f52164ec66740201c6ccca08c2bf,29354.20744,0,28467.04939,0,0,0
0x5dd596c901987a2b28c38a9c1dfbf86fffc15d77,29354.20744,0,28467.04939,0,0,0
0x5dffc96130e6b882e4c614b61a1469a1fa2e9570,29354.20744,0,28467.04939,0,0,0
0x5ea1d56d0dde1ca5b50c277275855f69edefa169,29354.20744,0,28467.04939,0,0,0
0x610aec3851d7688c4c8aef3a6173f667e8beef73,29354.20744,0,28467.04939,0,0,0
0x61f72fe1e4ff809a2eca0b191c608599a192e1a1,29354.20744,0,28467.04939,0,0,0
0x6204abb8806a72556a12bae70c089a9a2110cfed,29354.20744,0,28467.04939,0,0,0
0x621f2a5ef987e064e76da1eb378e7193cefc0baa,29354.20744,0,28467.04939,0,0,0
0x637a67fcae558772c4de66aab562da49530e6ae3,29354.20744,0,28467.04939,0,0,0
0x63efda6cbb60b99144d03573f05bd6259c87d4a1,29354.20744,0,28467.04939,0,0,0
0x649f69ccd077da03dfb11f4b1daab4b625f5e9a3,29354.20744,0,28467.04939,0,0,0
0x66d30263d3e33df6fecafb89cc6ef6582b248bcc,29354.20744,0,28467.04939,0,0,0
0x66ef8053e69538075128fa1f59a576d278d916e5,29354.20744,0,28467.04939,0,0,0
0x67941779e59cefdbc61af9cb047d44c173301795,29354.20744,0,28467.04939,0,0,0
0x67f72412a592d066a2e688e62664116deabeab29,29354.20744,0,28467.04939,0,0,0
0x68c1bd5d5f2dd748afdfa7b4b4ea043c60595095,29354.20744,0,28467.04939,0,0,0
0x69a9e28939c80ed9498e069964a579e684845b1e,29354.20744,0,28467.04939,0,0,0
0x6a01af210dce01f44b5067fc688641384a8bce5b,29354.20744,0,28467.04939,0,0,0
0x6a4d361b7d0dadf8146dcfe6258a8699ea35eb81,29354.20744,0,28467.04939,0,0,0
0x6dc66fc78982d0bd989941c4520bc8f4143a5edd,29354.20744,0,28467.04939,0,0,0
0x6e0a0df2d76b97c610e5b96c32ce53b8ab4c856c,29354.20744,0,28467.04939,0,0,0
0x6e26d91c264ab73a0062ccb5fb00becfab3acc6b,29354.20744,0,28467.04939,0,0,0
0x6e4f950321ca13946d442a0f00db03cd731b41d7,29354.20744,0,28467.04939,0,0,0
0x6f57f7b099fe5553198fdb67a74a4f90902c67c8,29354.20744,0,28467.04939,0,0,0
0x6f5a8a35fb10eecef9128f407a0fe67b898556cf,29354.20744,0,28467.04939,0,0,0
0x6ff98fe4e706d4f8817ffddc941461bd359d2f80,29354.20744,0,28467.04939,0,0,0
0x712d0f306956a6a4b4f9319ad9b9de48c5345996,29354.20744,0,28467.04939,0,0,0
0x71506af8e1bc762b4a7745665595ca07548a944d,29354.20744,0,28467.04939,0,0,0
0x726cdc837384a7deb8bbea64beba2e7b4d7346c0,29354.20744,0,28467.04939,0,0,0
0x733428f811d11940ed1168dcc57e21a5660c8f68,29354.20744,0,28467.04939,0,0,0
0x750a2f03e588d7960f9269e78661ae884f757ffa,29354.20744,0,28467.04939,0,0,0
0x75a35f615cb1bc590e83fbbbc1fe10aa7b58fdc1,29354.20744,0,28467.04939,0,0,0
0x760497bffaed0850eb7db38b5a28abc3b1c656e7,29354.20744,0,28467.04939,0,0,0
0x775afd2f9babd405d087d7bc32ebffa477de3b9f,29354.20744,0,28467.04939,0,0,0
0x7879a0c239f33db9160a8036db0e082616ca8690,29354.20744,0,28467.04939,0,0,0
0x7a27f0fcde0aaf0514bbd8182980768a5f2cde24,29354.20744,0,28467.04939,0,0,0
0x7b1bbc444cbbbbc481531be02a086742c5e7271a,29354.20744,0,28467.04939,0,0,0
0x7b2366996a64effe1af089fa64e9cf4361fddc6e,29354.20744,0,28467.04939,0,0,0
0x7bc5c95434510dfc7f05851056631b6faef3d5c6,29354.20744,0,28467.04939,0,0,0
0x7de07bb8a43c1953a019906cf2c8287dae478be9,29354.20744,0,28467.04939,0,0,0
0x7f4e68b4193322a16ba462159d6d9f92d651faa6,29354.20744,0,28467.04939,0,0,0
0x8158c1d2dbcb3c2f622e97bcc5b8466fec5619ed,29354.20744,0,28467.04939,0,0,0
0x82b7c92481dc845c6663e61cf495dbaa79755aa2,29354.20744,0,28467.04939,0,0,0
0x82dcff3c5f3cd89eee6887ca817a92289a73b7b8,29354.20744,0,28467.04939,0,0,0
0x8316941e4b91d3e0763355a6804ed0c0ac844f37,29354.20744,0,28467.04939,0,0,0
0x8473ac160f25f85c5f46697ce283cfe785fd2690,29354.20744,0,28467.04939,0,0,0
0x84d34f4f83a87596cd3fb6887cff8f17bf5a7b83,29354.20744,0,28467.04939,0,0,0
0x84d5ab1007bebf293a6e7751f59c643459deebfc,29354.20744,0,28467.04939,0,0,0
0x879253b5cc2b13bb976e075f0571f85454a315f6,29354.20744,0,28467.04939,0,0,0
0x8794d984e0ab8a967347290d931baefba450075a,29354.20744,0,28467.04939,0,0,0
0x890f1815a0935b10126bcfe6dd48ce37ed3064ed,29354.20744,0,28467.04939,0,0,0
0x896b94f4f27f12369698c302e2049cae86936bbb,29354.20744,0,28467.04939,0,0,0
0x89df3ba0df0bc96fd77c1c684e57f016052aad81,29354.20744,0,28467.04939,0,0,0
0x8bcf7e0ca3de9ec2637a76184eb746e844d2e2f6,29354.20744,0,28467.04939,0,0,0
0x8d73e98e7e123e765814e887a0071a5a7601abbc,29354.20744,0,28467.04939,0,0,0
0x8ed0de033eea6ed209e33b7f553a980792cf2034,29354.20744,0,28467.04939,0,0,0
0x8fb17607a028f3ee8a78a5a6a263114d40aedcb0,29354.20744,0,28467.04939,0,0,0
0x8fe7b143b2c67739e9c933da0a48142b14c4415d,29354.20744,0,28467.04939,0,0,0
0x8ff9b14d82b7a4efe95f248c6d8d7c8d6c447640,29354.20744,0,28467.04939,0,0,0
0x9021142742bd7c6e040b800ff8bbec355cf339cd,29354.20744,0,28467.04939,0,0,0
0x90274a1c02a0d24c6e8dc7fc0591ba1ce922eb6b,29354.20744,0,28467.04939,0,0,0
0x916f70fe410adb328c1050e8333b4dfc8c341290,29354.20744,0,28467.04939,0,0,0
0x92b1a521883b2e267982e1cbb65a78f1ee788283,29354.20744,0,28467.04939,0,0,0
0x9304f5788c077371999a0aa65dca8466742def03,29354.20744,0,28467.04939,0,0,0
0x93c08a3168fc469f3fc165cd3a471d19a37ca19e,29354.20744,0,28467.04939,0,0,0
0x94712699c06ec46b09f31b1aecd078049dad3fe3,29354.20744,0,28467.04939,0,0,0
0x9746447d8f9d1dedd70a470e419dfc472a7ebba5,29354.20744,0,28467.04939,0,0,0
0x975e7d4448b51393e77fd6633035b9d63bf28d09,29354.20744,0,28467.04939,0,0,0
0x9790e2f55c718a3c3d701542072d7c1d3d2e3f5f,29354.20744,0,28467.04939,0,0,0
0x97c8e82de65d6386ca596381ba53679894dc5b04,29354.20744,0,28467.04939,0,0,0
0x988caca3e6519cb3cc39cd23c25960d3a22a0d7f,29354.20744,0,28467.04939,0,0,0
0x997563ba8058e80f1e4dd5b7f695b5c2b065408e,29354.20744,0,28467.04939,0,0,0
0x9a82aa6edbc473a883b8906bf41084c9c1b760f2,29354.20744,0,28467.04939,0,0,0
0x9b1370a78007b22812aa6d5bc4bd022b6c0b81b3,29354.20744,0,28467.04939,0,0,0
0x9b19a7f55ed29677197ea62eada32fc92118f8e0,29354.20744,0,28467.04939,0,0,0
0x9c46305eca4879656252a4323bf2ef85c22a14fb,29354.20744,0,28467.04939,0,0,0
0x9c7dc2c545fef4668e753c6bbfeab4a64d165e6d,29354.20744,0,28467.04939,0,0,0
0x9e406b2c2021966f3983e899643609c45e3bbffe,29354.20744,0,28467.04939,0,0,0
0x9ead5e6e90440e69b5f28fef5942a5b273387c13,29354.20744,0,28467.04939,0,0,0
0x9fdc6c51ac273637ead71b34e031c4e6b52bc57b,29354.20744,0,28467.04939,0,0,0
0xa0f75491720835b36edc92d06ddc468d201e9b73,29354.20744,0,28467.04939,0,0,0
0xa15cc015c3ec091ac40d9bcf00f8527c6933d5d0,29354.20744,0,28467.04939,0,0,0
0xa1830e8d9f019feb448478a171bb37cc6c4c0482,29354.20744,0,28467.04939,0,0,0
0xa186727fdaf90cd7d9972572e32c618ce04206f8,29354.20744,0,28467.04939,0,0,0
0xa2b45156b24509d4d336a9e63607f96462d7d4c3,29354.20744,0,28467.04939,0,0,0
0xa30afa4363b1c60bbfc19e7d5fa69635567bbdd3,29354.20744,0,28467.04939,0,0,0
0xa357e74d6cfb6d459ae063129aa3515cd49fa412,29354.20744,0,28467.04939,0,0,0
0xa38cdb63c943e9481c9b87db5c80f5ac333d16ed,29354.20744,0,28467.04939,0,0,0
0xa426dad0179b6a374a47164887845a29ef832ec3,29354.20744,0,28467.04939,0,0,0
0xa44dc707eae282144205e0ee1c7e356a14ca78a0,29354.20744,0,28467.04939,0,0,0
0xa4a528c383be6588cbf73f3da4bf7cad3eb346a0,29354.20744,0,28467.04939,0,0,0
0xa4e04e55f49ec163dc7bed1aaf5f400a52c56f63,29354.20744,0,28467.04939,0,0,0
0xa5493656b559ac046a302e8efa7c64d5ad4c9302,29354.20744,0,28467.04939,0,0,0
0xa7d2550cc823721edc6641da8cde8dd7ad369523,29354.20744,0,28467.04939,0,0,0
0xa80191fca50be00f8952c69232c93d57eeacaf6f,29354.20744,0,28467.04939,0,0,0
0xa80383f17a92b110921c07fb5261798f3a99377f,29354.20744,0,28467.04939,0,0,0
0xa92be7f728ef585851212b1ceb318b8a2fbacc96,29354.20744,0,28467.04939,0,0,0
0xa9382af281d4811fdeed802199d0e45e0a915b93,29354.20744,0,28467.04939,0,0,0
0xaa900631b9ef6e814a9a338c20a842ab35512d7b,29354.20744,0,28467.04939,0,0,0
0xac7916f699c0cf1765315a4a603fc56260164e5f,29354.20744,0,28467.04939,0,0,0
0xad34dc8b72564ea96a3fd72772d146a8d1787a87,29354.20744,0,28467.04939,0,0,0
0xaf233027bbcd947c4ff0fd14e6200e31f06f0864,29354.20744,0,28467.04939,0,0,0
0xaf297dec752c909092a117a932a8ca4aaaff9795,29354.20744,0,28467.04939,0,0,0
0xb0a1be32df8c8248a54389af5d5528c38d92d5be,29354.20744,0,28467.04939,0,0,0
0xb295faacfe9d72ce8bd57b8771bad5cd031647dc,29354.20744,0,28467.04939,0,0,0
0xb3f3658bf332ba6c9c0cc5bc1201caba7ada819b,29354.20744,0,28467.04939,0,0,0
0xb71cd2a879c8d887ea8d75155ff51116178641c0,29354.20744,0,28467.04939,0,0,0
0xb825c207600adfd3fb23fece0b90aefd4a017fa8,29354.20744,0,28467.04939,0,0,0
0xb9e025a1363373e48da72f7e4f6eb7cddf2f6501,29354.20744,0,28467.04939,0,0,0
0xba00d84ddbc8cae67c5800a52496e47a8cafcd27,29354.20744,0,28467.04939,0,0,0
0xba8d1b2460ccd7b39c6ed92e4700a237bf9a5081,29354.20744,0,28467.04939,0,0,0
0xbc79855178842fdba0c353494895deef509e26bb,29354.20744,0,28467.04939,0,0,0
0xbd4a38e90710ec7beb292923f4a1b4b1d0131b67,29354.20744,0,28467.04939,0,0,0
0xbd4c616fafb31bcf3de34675eb497803e5776ee6,29354.20744,0,28467.04939,0,0,0
0xbd67ea50825eae3099f046ce4347b2b2c1c45508,29354.20744,0,28467.04939,0,0,0
0xbefe4f86f189c1c817446b71eb6ac90e3cb68e60,29354.20744,0,28467.04939,0,0,0
0xc0810e5f17915dfe97b57947a3d84094572689ac,29354.20744,0,28467.04939,0,0,0
0xc082cb0df2c0e97ecb8b72302eaf9776223fc707,29354.20744,0,28467.04939,0,0,0
0xc0d912aca53c4e1b63c25f174b2db899eff8930b,29354.20744,0,28467.04939,0,0,0
0xc0ffee22f360792a89db39f159f103daafe9c57d,29354.20744,0,28467.04939,0,0,0
0xc12a39668ed7257410a598cb8fb6e9bcdf594620,29354.20744,0,28467.04939,0,0,0
0xc1854475bac345be0bda25e2bfa3711fe5f3a3c6,29354.20744,0,28467.04939,0,0,0
0xc3598d91844b061195136600ad243b077cc164e2,29354.20744,0,28467.04939,0,0,0
0xc4afd03d4dd29eefb9f45751c718f0827fa4cae7,29354.20744,0,28467.04939,0,0,0
0xc5ed2333f8a2c351fca35e5ebadb2a82f5d254c3,29354.20744,0,28467.04939,0,0,0
0xc5f2ed9b57b06868a316be9906410cef9030a0c1,29354.20744,0,28467.04939,0,0,0
0xc6093fd9cc143f9f058938868b2df2daf9a91d28,29354.20744,0,28467.04939,0,0,0
0xc6d69409260919e8517bb9c59a71a818346d5875,29354.20744,0,28467.04939,0,0,0
